from_city;from_district;to_city;sum
ARDAHAN;POSOF;SINOP;5
ARDAHAN;POSOF;SIRNAK;2
ARDAHAN;POSOF;SIVAS;40
ARDAHAN;POSOF;TEKIRDAG;119
ARDAHAN;POSOF;TOKAT;9
ARDAHAN;POSOF;TRABZON;34
ARDAHAN;POSOF;TUNCELI;10
ARDAHAN;POSOF;USAK;9
ARDAHAN;POSOF;VAN;19
ARDAHAN;POSOF;YALOVA;73
ARDAHAN;POSOF;YOZGAT;18
ARDAHAN;POSOF;ZONGULDAK;1021
ARTVIN;ARDANUC;ADANA;33
ARTVIN;ARDANUC;ADIYAMAN;6
ARTVIN;ARDANUC;AFYONKARAHISAR;19
ARTVIN;ARDANUC;AGRI;8
ARTVIN;ARDANUC;AKSARAY;22
ARTVIN;ARDANUC;AMASYA;30
ARTVIN;ARDANUC;ANKARA;2630
ARTVIN;ARDANUC;ANTALYA;269
ARTVIN;ARDANUC;ARDAHAN;36
ARTVIN;ARDANUC;AYDIN;208
ARTVIN;ARDANUC;BALIKESIR;132
ARTVIN;ARDANUC;BARTIN;7
ARTVIN;ARDANUC;BATMAN;3
ARTVIN;ARDANUC;BAYBURT;3
ARTVIN;ARDANUC;BILECIK;51
ARTVIN;ARDANUC;BINGOL;16
ARTVIN;ARDANUC;BITLIS;3
ARTVIN;ARDANUC;BOLU;35
ARTVIN;ARDANUC;BURDUR;11
ARTVIN;ARDANUC;BURSA;8619
ARTVIN;ARDANUC;CANAKKALE;39
ARTVIN;ARDANUC;CANKIRI;26
ARTVIN;ARDANUC;CORUM;30
ARTVIN;ARDANUC;DENIZLI;26
ARTVIN;ARDANUC;DIYARBAKIR;9
ARTVIN;ARDANUC;DUZCE;33
ARTVIN;ARDANUC;EDIRNE;44
ARTVIN;ARDANUC;ELAZIG;3
ARTVIN;ARDANUC;ERZINCAN;11
ARTVIN;ARDANUC;ERZURUM;157
ARTVIN;ARDANUC;ESKISEHIR;105
ARTVIN;ARDANUC;GAZIANTEP;16
ARTVIN;ARDANUC;GIRESUN;35
ARTVIN;ARDANUC;GUMUSHANE;5
ARTVIN;ARDANUC;HAKKARI;4
ARTVIN;ARDANUC;HATAY;24
ARTVIN;ARDANUC;IGDIR;2
ARTVIN;ARDANUC;ISPARTA;20
ARTVIN;ARDANUC;ISTANBUL;2410
ARTVIN;ARDANUC;IZMIR;1020
ARTVIN;ARDANUC;KAHRAMANMARAS;9
ARTVIN;ARDANUC;KARABUK;21
ARTVIN;ARDANUC;KARAMAN;11
ARTVIN;ARDANUC;KARS;23
ARTVIN;ARDANUC;KASTAMONU;15
ARTVIN;ARDANUC;KAYSERI;50
ARTVIN;ARDANUC;KILIS;2
ARTVIN;ARDANUC;KIRIKKALE;42
ARTVIN;ARDANUC;KIRKLARELI;15
ARTVIN;ARDANUC;KIRSEHIR;135
ARTVIN;ARDANUC;KOCAELI;855
ARTVIN;ARDANUC;KONYA;110
ARTVIN;ARDANUC;KUTAHYA;35
ARTVIN;ARDANUC;MALATYA;20
ARTVIN;ARDANUC;MANISA;94
ARTVIN;ARDANUC;MARDIN;10
ARTVIN;ARDANUC;MERSIN;105
ARTVIN;ARDANUC;MUGLA;89
ARTVIN;ARDANUC;MUS;6
ARTVIN;ARDANUC;NEVSEHIR;9
ARTVIN;ARDANUC;NIGDE;5
ARTVIN;ARDANUC;ORDU;42
ARTVIN;ARDANUC;OSMANIYE;5
ARTVIN;ARDANUC;RIZE;575
ARTVIN;ARDANUC;SAKARYA;663
ARTVIN;ARDANUC;SAMSUN;467
ARTVIN;ARDANUC;SANLIURFA;14
ARTVIN;ARDANUC;SIIRT;3
ARTVIN;ARDANUC;SINOP;25
ARTVIN;ARDANUC;SIRNAK;4
ARTVIN;ARDANUC;SIVAS;12
ARTVIN;ARDANUC;TEKIRDAG;89
ARTVIN;ARDANUC;TOKAT;104
ARTVIN;ARDANUC;TRABZON;194
ARTVIN;ARDANUC;TUNCELI;4
ARTVIN;ARDANUC;USAK;5
ARTVIN;ARDANUC;VAN;31
ARTVIN;ARDANUC;YALOVA;182
ARTVIN;ARDANUC;YOZGAT;10
ARTVIN;ARDANUC;ZONGULDAK;73
ARTVIN;ARHAVI;ADANA;65
ARTVIN;ARHAVI;AFYONKARAHISAR;10
ARTVIN;ARHAVI;AGRI;1
ARTVIN;ARHAVI;AKSARAY;1
ARTVIN;ARHAVI;AMASYA;23
ARTVIN;ARHAVI;ANKARA;5059
ARTVIN;ARHAVI;ANTALYA;459
ARTVIN;ARHAVI;ARDAHAN;10
ARTVIN;ARHAVI;AYDIN;344
ARTVIN;ARHAVI;BALIKESIR;123
ARTVIN;ARHAVI;BARTIN;25
ARTVIN;ARHAVI;BATMAN;3
ARTVIN;ARHAVI;BAYBURT;3
ARTVIN;ARHAVI;BILECIK;19
ARTVIN;ARHAVI;BINGOL;34
ARTVIN;ARHAVI;BITLIS;4
ARTVIN;ARHAVI;BOLU;32
ARTVIN;ARHAVI;BURDUR;9
ARTVIN;ARHAVI;BURSA;439
ARTVIN;ARHAVI;CANAKKALE;34
ARTVIN;ARHAVI;CANKIRI;12
ARTVIN;ARHAVI;CORUM;11
ARTVIN;ARHAVI;DENIZLI;26
ARTVIN;ARHAVI;DIYARBAKIR;9
ARTVIN;ARHAVI;DUZCE;116
ARTVIN;ARHAVI;EDIRNE;42
ARTVIN;ARHAVI;ELAZIG;8
ARTVIN;ARHAVI;ERZINCAN;7
ARTVIN;ARHAVI;ERZURUM;68
ARTVIN;ARHAVI;ESKISEHIR;80
ARTVIN;ARHAVI;GAZIANTEP;10
ARTVIN;ARHAVI;GIRESUN;37
ARTVIN;ARHAVI;GUMUSHANE;7
ARTVIN;ARHAVI;HATAY;38
ARTVIN;ARHAVI;IGDIR;5
ARTVIN;ARHAVI;ISPARTA;9
ARTVIN;ARHAVI;ISTANBUL;6359
ARTVIN;ARHAVI;IZMIR;567
ARTVIN;ARHAVI;KAHRAMANMARAS;7
ARTVIN;ARHAVI;KARABUK;190
ARTVIN;ARHAVI;KARS;19
ARTVIN;ARHAVI;KASTAMONU;24
ARTVIN;ARHAVI;KAYSERI;28
ARTVIN;ARHAVI;KIRIKKALE;26
ARTVIN;ARHAVI;KIRKLARELI;24
ARTVIN;ARHAVI;KIRSEHIR;1
ARTVIN;ARHAVI;KOCAELI;659
ARTVIN;ARHAVI;KONYA;45
ARTVIN;ARHAVI;KUTAHYA;15
ARTVIN;ARHAVI;MALATYA;1
ARTVIN;ARHAVI;MANISA;31
ARTVIN;ARHAVI;MARDIN;8
ARTVIN;ARHAVI;MERSIN;100
ARTVIN;ARHAVI;MUGLA;228
ARTVIN;ARHAVI;MUS;1
ARTVIN;ARHAVI;NEVSEHIR;10
ARTVIN;ARHAVI;NIGDE;4
ARTVIN;ARHAVI;ORDU;60
ARTVIN;ARHAVI;OSMANIYE;13
ARTVIN;ARHAVI;RIZE;302
ARTVIN;ARHAVI;SAKARYA;213
ARTVIN;ARHAVI;SAMSUN;780
ARTVIN;ARHAVI;SANLIURFA;7
ARTVIN;ARHAVI;SINOP;18
ARTVIN;ARHAVI;SIRNAK;1
ARTVIN;ARHAVI;SIVAS;6
ARTVIN;ARHAVI;TEKIRDAG;149
ARTVIN;ARHAVI;TOKAT;15
ARTVIN;ARHAVI;TRABZON;386
ARTVIN;ARHAVI;USAK;20
ARTVIN;ARHAVI;VAN;10
ARTVIN;ARHAVI;YALOVA;392
ARTVIN;ARHAVI;YOZGAT;2
ARTVIN;ARHAVI;ZONGULDAK;550
ARTVIN;ARTVIN MERKEZ;ADANA;76
ARTVIN;ARTVIN MERKEZ;ADIYAMAN;25
ARTVIN;ARTVIN MERKEZ;AFYONKARAHISAR;15
ARTVIN;ARTVIN MERKEZ;AGRI;12
ARTVIN;ARTVIN MERKEZ;AKSARAY;4
ARTVIN;ARTVIN MERKEZ;AMASYA;37
ARTVIN;ARTVIN MERKEZ;ANKARA;2117
ARTVIN;ARTVIN MERKEZ;ANTALYA;217
ARTVIN;ARTVIN MERKEZ;ARDAHAN;12
ARTVIN;ARTVIN MERKEZ;AYDIN;148
ARTVIN;ARTVIN MERKEZ;BALIKESIR;99
ARTVIN;ARTVIN MERKEZ;BARTIN;9
ARTVIN;ARTVIN MERKEZ;BATMAN;2
ARTVIN;ARTVIN MERKEZ;BAYBURT;11
ARTVIN;ARTVIN MERKEZ;BILECIK;14
ARTVIN;ARTVIN MERKEZ;BINGOL;4
ARTVIN;ARTVIN MERKEZ;BITLIS;1
ARTVIN;ARTVIN MERKEZ;BOLU;16
ARTVIN;ARTVIN MERKEZ;BURDUR;5
ARTVIN;ARTVIN MERKEZ;BURSA;5625
ARTVIN;ARTVIN MERKEZ;CANAKKALE;38
ARTVIN;ARTVIN MERKEZ;CANKIRI;10
ARTVIN;ARTVIN MERKEZ;CORUM;8
ARTVIN;ARTVIN MERKEZ;DENIZLI;40
ARTVIN;ARTVIN MERKEZ;DIYARBAKIR;14
ARTVIN;ARTVIN MERKEZ;DUZCE;37
ARTVIN;ARTVIN MERKEZ;EDIRNE;24
ARTVIN;ARTVIN MERKEZ;ELAZIG;9
ARTVIN;ARTVIN MERKEZ;ERZINCAN;2
ARTVIN;ARTVIN MERKEZ;ERZURUM;170
ARTVIN;ARTVIN MERKEZ;ESKISEHIR;106
ARTVIN;ARTVIN MERKEZ;GAZIANTEP;18
ARTVIN;ARTVIN MERKEZ;GIRESUN;17
ARTVIN;ARTVIN MERKEZ;GUMUSHANE;9
ARTVIN;ARTVIN MERKEZ;HAKKARI;2
ARTVIN;ARTVIN MERKEZ;HATAY;18
ARTVIN;ARTVIN MERKEZ;IGDIR;6
ARTVIN;ARTVIN MERKEZ;ISPARTA;11
ARTVIN;ARTVIN MERKEZ;ISTANBUL;4019
ARTVIN;ARTVIN MERKEZ;IZMIR;463
ARTVIN;ARTVIN MERKEZ;KAHRAMANMARAS;12
ARTVIN;ARTVIN MERKEZ;KARABUK;40
ARTVIN;ARTVIN MERKEZ;KARAMAN;2
ARTVIN;ARTVIN MERKEZ;KARS;15
ARTVIN;ARTVIN MERKEZ;KASTAMONU;10
ARTVIN;ARTVIN MERKEZ;KAYSERI;37
ARTVIN;ARTVIN MERKEZ;KILIS;1
ARTVIN;ARTVIN MERKEZ;KIRIKKALE;14
ARTVIN;ARTVIN MERKEZ;KIRKLARELI;14
ARTVIN;ARTVIN MERKEZ;KIRSEHIR;16
ARTVIN;ARTVIN MERKEZ;KOCAELI;1208
ARTVIN;ARTVIN MERKEZ;KONYA;63
ARTVIN;ARTVIN MERKEZ;KUTAHYA;23
ARTVIN;ARTVIN MERKEZ;MALATYA;21
ARTVIN;ARTVIN MERKEZ;MANISA;45
ARTVIN;ARTVIN MERKEZ;MARDIN;12
ARTVIN;ARTVIN MERKEZ;MERSIN;57
ARTVIN;ARTVIN MERKEZ;MUGLA;94
ARTVIN;ARTVIN MERKEZ;NEVSEHIR;7
ARTVIN;ARTVIN MERKEZ;NIGDE;12
ARTVIN;ARTVIN MERKEZ;ORDU;25
ARTVIN;ARTVIN MERKEZ;OSMANIYE;4
ARTVIN;ARTVIN MERKEZ;RIZE;180
ARTVIN;ARTVIN MERKEZ;SAKARYA;296
ARTVIN;ARTVIN MERKEZ;SAMSUN;726
ARTVIN;ARTVIN MERKEZ;SANLIURFA;8
ARTVIN;ARTVIN MERKEZ;SINOP;15
ARTVIN;ARTVIN MERKEZ;SIRNAK;8
ARTVIN;ARTVIN MERKEZ;SIVAS;15
ARTVIN;ARTVIN MERKEZ;TEKIRDAG;73
ARTVIN;ARTVIN MERKEZ;TOKAT;30
ARTVIN;ARTVIN MERKEZ;TRABZON;176
ARTVIN;ARTVIN MERKEZ;USAK;7
ARTVIN;ARTVIN MERKEZ;VAN;7
ARTVIN;ARTVIN MERKEZ;YALOVA;198
ARTVIN;ARTVIN MERKEZ;YOZGAT;4
ARTVIN;ARTVIN MERKEZ;ZONGULDAK;72
ARTVIN;BORCKA;ADANA;28
ARTVIN;BORCKA;ADIYAMAN;2
ARTVIN;BORCKA;AFYONKARAHISAR;11
ARTVIN;BORCKA;AGRI;6
ARTVIN;BORCKA;AKSARAY;3
ARTVIN;BORCKA;AMASYA;8
ARTVIN;BORCKA;ANKARA;894
ARTVIN;BORCKA;ANTALYA;107
ARTVIN;BORCKA;ARDAHAN;7
ARTVIN;BORCKA;AYDIN;66
ARTVIN;BORCKA;BALIKESIR;43
ARTVIN;BORCKA;BARTIN;6
ARTVIN;BORCKA;BATMAN;2
ARTVIN;BORCKA;BAYBURT;4
ARTVIN;BORCKA;BILECIK;27
ARTVIN;BORCKA;BINGOL;10
ARTVIN;BORCKA;BITLIS;2
ARTVIN;BORCKA;BOLU;36
ARTVIN;BORCKA;BURDUR;4
ARTVIN;BORCKA;BURSA;3158
ARTVIN;BORCKA;CANAKKALE;14
ARTVIN;BORCKA;CANKIRI;10
ARTVIN;BORCKA;CORUM;11
ARTVIN;BORCKA;DENIZLI;35
ARTVIN;BORCKA;DIYARBAKIR;3
ARTVIN;BORCKA;DUZCE;111
ARTVIN;BORCKA;EDIRNE;14
ARTVIN;BORCKA;ELAZIG;5
ARTVIN;BORCKA;ERZINCAN;4
ARTVIN;BORCKA;ERZURUM;92
ARTVIN;BORCKA;ESKISEHIR;86
ARTVIN;BORCKA;GAZIANTEP;4
ARTVIN;BORCKA;GIRESUN;32
ARTVIN;BORCKA;GUMUSHANE;7
ARTVIN;BORCKA;HAKKARI;2
ARTVIN;BORCKA;HATAY;10
ARTVIN;BORCKA;IGDIR;1
ARTVIN;BORCKA;ISPARTA;10
ARTVIN;BORCKA;ISTANBUL;7540
ARTVIN;BORCKA;IZMIR;375
ARTVIN;BORCKA;KAHRAMANMARAS;4
ARTVIN;BORCKA;KARABUK;7
ARTVIN;BORCKA;KARAMAN;6
ARTVIN;BORCKA;KARS;16
ARTVIN;BORCKA;KASTAMONU;25
ARTVIN;BORCKA;KAYSERI;18
ARTVIN;BORCKA;KILIS;1
ARTVIN;BORCKA;KIRIKKALE;3
ARTVIN;BORCKA;KIRKLARELI;19
ARTVIN;BORCKA;KIRSEHIR;13
ARTVIN;BORCKA;KOCAELI;3711
ARTVIN;BORCKA;KONYA;44
ARTVIN;BORCKA;KUTAHYA;26
ARTVIN;BORCKA;MALATYA;9
ARTVIN;BORCKA;MANISA;29
ARTVIN;BORCKA;MARDIN;10
ARTVIN;BORCKA;MERSIN;34
ARTVIN;BORCKA;MUGLA;89
ARTVIN;BORCKA;MUS;7
ARTVIN;BORCKA;NEVSEHIR;1
ARTVIN;BORCKA;NIGDE;5
ARTVIN;BORCKA;ORDU;33
ARTVIN;BORCKA;OSMANIYE;2
ARTVIN;BORCKA;RIZE;790
ARTVIN;BORCKA;SAKARYA;680
ARTVIN;BORCKA;SAMSUN;779
ARTVIN;BORCKA;SANLIURFA;5
ARTVIN;BORCKA;SIIRT;2
ARTVIN;BORCKA;SINOP;22
ARTVIN;BORCKA;SIRNAK;4
ARTVIN;BORCKA;SIVAS;10
ARTVIN;BORCKA;TEKIRDAG;68
ARTVIN;BORCKA;TOKAT;22
ARTVIN;BORCKA;TRABZON;210
ARTVIN;BORCKA;TUNCELI;4
ARTVIN;BORCKA;USAK;1
ARTVIN;BORCKA;VAN;8
ARTVIN;BORCKA;YALOVA;302
ARTVIN;BORCKA;ZONGULDAK;160
ARTVIN;HOPA;ADANA;37
ARTVIN;HOPA;AFYONKARAHISAR;9
ARTVIN;HOPA;AGRI;4
ARTVIN;HOPA;AKSARAY;3
ARTVIN;HOPA;AMASYA;10
ARTVIN;HOPA;ANKARA;1929
ARTVIN;HOPA;ANTALYA;281
ARTVIN;HOPA;ARDAHAN;14
ARTVIN;HOPA;AYDIN;164
ARTVIN;HOPA;BALIKESIR;99
ARTVIN;HOPA;BARTIN;24
ARTVIN;HOPA;BATMAN;4
ARTVIN;HOPA;BAYBURT;2
ARTVIN;HOPA;BILECIK;49
ARTVIN;HOPA;BINGOL;6
ARTVIN;HOPA;BITLIS;1
ARTVIN;HOPA;BOLU;23
ARTVIN;HOPA;BURDUR;6
ARTVIN;HOPA;BURSA;1168
ARTVIN;HOPA;CANAKKALE;35
ARTVIN;HOPA;CANKIRI;12
ARTVIN;HOPA;CORUM;12
ARTVIN;HOPA;DENIZLI;53
ARTVIN;HOPA;DIYARBAKIR;7
ARTVIN;HOPA;DUZCE;119
ARTVIN;HOPA;EDIRNE;32
ARTVIN;HOPA;ELAZIG;7
ARTVIN;HOPA;ERZINCAN;11
ARTVIN;HOPA;ERZURUM;58
ARTVIN;HOPA;ESKISEHIR;100
ARTVIN;HOPA;GAZIANTEP;9
ARTVIN;HOPA;GIRESUN;37
ARTVIN;HOPA;GUMUSHANE;13
ARTVIN;HOPA;HAKKARI;5
ARTVIN;HOPA;HATAY;20
ARTVIN;HOPA;IGDIR;6
ARTVIN;HOPA;ISPARTA;12
ARTVIN;HOPA;ISTANBUL;7010
ARTVIN;HOPA;IZMIR;482
ARTVIN;HOPA;KAHRAMANMARAS;7
ARTVIN;HOPA;KARABUK;223
ARTVIN;HOPA;KARAMAN;12
ARTVIN;HOPA;KARS;24
ARTVIN;HOPA;KASTAMONU;26
ARTVIN;HOPA;KAYSERI;16
ARTVIN;HOPA;KILIS;4
ARTVIN;HOPA;KIRIKKALE;12
ARTVIN;HOPA;KIRKLARELI;127
ARTVIN;HOPA;KIRSEHIR;3
ARTVIN;HOPA;KOCAELI;1133
ARTVIN;HOPA;KONYA;53
ARTVIN;HOPA;KUTAHYA;50
ARTVIN;HOPA;MALATYA;9
ARTVIN;HOPA;MANISA;48
ARTVIN;HOPA;MARDIN;8
ARTVIN;HOPA;MERSIN;37
ARTVIN;HOPA;MUGLA;103
ARTVIN;HOPA;MUS;3
ARTVIN;HOPA;NEVSEHIR;3
ARTVIN;HOPA;NIGDE;3
ARTVIN;HOPA;ORDU;60
ARTVIN;HOPA;OSMANIYE;2
ARTVIN;HOPA;RIZE;451
ARTVIN;HOPA;SAKARYA;186
ARTVIN;HOPA;SAMSUN;665
ARTVIN;HOPA;SANLIURFA;5
ARTVIN;HOPA;SIIRT;3
ARTVIN;HOPA;SINOP;16
ARTVIN;HOPA;SIRNAK;3
ARTVIN;HOPA;SIVAS;21
ARTVIN;HOPA;TEKIRDAG;131
ARTVIN;HOPA;TOKAT;11
ARTVIN;HOPA;TRABZON;490
ARTVIN;HOPA;TUNCELI;2
ARTVIN;HOPA;USAK;8
ARTVIN;HOPA;VAN;11
ARTVIN;HOPA;YALOVA;155
ARTVIN;HOPA;YOZGAT;5
ARTVIN;HOPA;ZONGULDAK;965
ARTVIN;MURGUL;ADANA;4
ARTVIN;MURGUL;AFYONKARAHISAR;6
ARTVIN;MURGUL;AKSARAY;1
ARTVIN;MURGUL;AMASYA;20
ARTVIN;MURGUL;ANKARA;506
ARTVIN;MURGUL;ANTALYA;30
ARTVIN;MURGUL;AYDIN;20
ARTVIN;MURGUL;BALIKESIR;31
ARTVIN;MURGUL;BARTIN;1
ARTVIN;MURGUL;BAYBURT;2
ARTVIN;MURGUL;BILECIK;4
ARTVIN;MURGUL;BINGOL;6
ARTVIN;MURGUL;BITLIS;3
ARTVIN;MURGUL;BOLU;1
ARTVIN;MURGUL;BURDUR;2
ARTVIN;MURGUL;BURSA;1102
ARTVIN;MURGUL;CANAKKALE;12
ARTVIN;MURGUL;CANKIRI;4
ARTVIN;MURGUL;DENIZLI;3
ARTVIN;MURGUL;DUZCE;5
ARTVIN;MURGUL;EDIRNE;9
ARTVIN;MURGUL;ELAZIG;2
ARTVIN;MURGUL;ERZINCAN;1
ARTVIN;MURGUL;ERZURUM;30
ARTVIN;MURGUL;ESKISEHIR;23
ARTVIN;MURGUL;GAZIANTEP;11
ARTVIN;MURGUL;GIRESUN;7
ARTVIN;MURGUL;HAKKARI;1
ARTVIN;MURGUL;HATAY;4
ARTVIN;MURGUL;ISPARTA;12
ARTVIN;MURGUL;ISTANBUL;708
ARTVIN;MURGUL;IZMIR;101
ARTVIN;MURGUL;KARABUK;9
ARTVIN;MURGUL;KARAMAN;6
ARTVIN;MURGUL;KARS;3
ARTVIN;MURGUL;KASTAMONU;14
ARTVIN;MURGUL;KAYSERI;6
ARTVIN;MURGUL;KIRIKKALE;2
ARTVIN;MURGUL;KIRKLARELI;9
ARTVIN;MURGUL;KOCAELI;1226
ARTVIN;MURGUL;KONYA;13
ARTVIN;MURGUL;KUTAHYA;18
ARTVIN;MURGUL;MALATYA;6
ARTVIN;MURGUL;MANISA;9
ARTVIN;MURGUL;MARDIN;2
ARTVIN;MURGUL;MERSIN;13
ARTVIN;MURGUL;MUGLA;31
ARTVIN;MURGUL;MUS;2
ARTVIN;MURGUL;ORDU;12
ARTVIN;MURGUL;OSMANIYE;2
ARTVIN;MURGUL;RIZE;76
ARTVIN;MURGUL;SAKARYA;56
ARTVIN;MURGUL;SAMSUN;169
ARTVIN;MURGUL;SANLIURFA;5
ARTVIN;MURGUL;SIRNAK;3
ARTVIN;MURGUL;SIVAS;3
ARTVIN;MURGUL;TEKIRDAG;9
ARTVIN;MURGUL;TOKAT;9
ARTVIN;MURGUL;TRABZON;67
ARTVIN;MURGUL;TUNCELI;4
ARTVIN;MURGUL;VAN;2
ARTVIN;MURGUL;YALOVA;55
ARTVIN;MURGUL;YOZGAT;1
ARTVIN;MURGUL;ZONGULDAK;10
ARTVIN;SAVSAT;ADANA;103
ARTVIN;SAVSAT;ADIYAMAN;11
ARTVIN;SAVSAT;AFYONKARAHISAR;40
ARTVIN;SAVSAT;AGRI;11
ARTVIN;SAVSAT;AKSARAY;25
ARTVIN;SAVSAT;AMASYA;64
ARTVIN;SAVSAT;ANKARA;4598
ARTVIN;SAVSAT;ANTALYA;371
ARTVIN;SAVSAT;ARDAHAN;152
ARTVIN;SAVSAT;AYDIN;298
ARTVIN;SAVSAT;BALIKESIR;199
ARTVIN;SAVSAT;BARTIN;38
ARTVIN;SAVSAT;BATMAN;6
ARTVIN;SAVSAT;BAYBURT;16
ARTVIN;SAVSAT;BILECIK;85
ARTVIN;SAVSAT;BINGOL;10
ARTVIN;SAVSAT;BITLIS;11
ARTVIN;SAVSAT;BOLU;82
ARTVIN;SAVSAT;BURDUR;13
ARTVIN;SAVSAT;BURSA;11608
ARTVIN;SAVSAT;CANAKKALE;106
ARTVIN;SAVSAT;CANKIRI;60
ARTVIN;SAVSAT;CORUM;65
ARTVIN;SAVSAT;DENIZLI;97
ARTVIN;SAVSAT;DIYARBAKIR;44
ARTVIN;SAVSAT;DUZCE;72
ARTVIN;SAVSAT;EDIRNE;73
ARTVIN;SAVSAT;ELAZIG;33
ARTVIN;SAVSAT;ERZINCAN;19
ARTVIN;SAVSAT;ERZURUM;277
ARTVIN;SAVSAT;ESKISEHIR;188
ARTVIN;SAVSAT;GAZIANTEP;42
ARTVIN;SAVSAT;GIRESUN;85
ARTVIN;SAVSAT;GUMUSHANE;20
ARTVIN;SAVSAT;HAKKARI;6
ARTVIN;SAVSAT;HATAY;46
ARTVIN;SAVSAT;IGDIR;23
ARTVIN;SAVSAT;ISPARTA;38
ARTVIN;SAVSAT;ISTANBUL;17454
ARTVIN;SAVSAT;IZMIR;1477
ARTVIN;SAVSAT;KAHRAMANMARAS;35
ARTVIN;SAVSAT;KARABUK;19
ARTVIN;SAVSAT;KARAMAN;17
ARTVIN;SAVSAT;KARS;92
ARTVIN;SAVSAT;KASTAMONU;40
ARTVIN;SAVSAT;KAYSERI;73
ARTVIN;SAVSAT;KILIS;6
ARTVIN;SAVSAT;KIRIKKALE;29
ARTVIN;SAVSAT;KIRKLARELI;100
ARTVIN;SAVSAT;KIRSEHIR;37
ARTVIN;SAVSAT;KOCAELI;5243
ARTVIN;SAVSAT;KONYA;234
ARTVIN;SAVSAT;KUTAHYA;97
ARTVIN;SAVSAT;MALATYA;36
ARTVIN;SAVSAT;MANISA;117
ARTVIN;SAVSAT;MARDIN;22
ARTVIN;SAVSAT;MERSIN;109
ARTVIN;SAVSAT;MUGLA;136
ARTVIN;SAVSAT;MUS;24
ARTVIN;SAVSAT;NEVSEHIR;17
ARTVIN;SAVSAT;NIGDE;26
ARTVIN;SAVSAT;ORDU;127
ARTVIN;SAVSAT;OSMANIYE;4
ARTVIN;SAVSAT;RIZE;1509
ARTVIN;SAVSAT;SAKARYA;1255
ARTVIN;SAVSAT;SAMSUN;1857
ARTVIN;SAVSAT;SANLIURFA;24
ARTVIN;SAVSAT;SIIRT;7
ARTVIN;SAVSAT;SINOP;31
ARTVIN;SAVSAT;SIRNAK;12
ARTVIN;SAVSAT;SIVAS;46
ARTVIN;SAVSAT;TEKIRDAG;306
ARTVIN;SAVSAT;TOKAT;55
ARTVIN;SAVSAT;TRABZON;554
ARTVIN;SAVSAT;TUNCELI;4
ARTVIN;SAVSAT;USAK;22
ARTVIN;SAVSAT;VAN;64
ARTVIN;SAVSAT;YALOVA;184
ARTVIN;SAVSAT;YOZGAT;16
ARTVIN;SAVSAT;ZONGULDAK;178
ARTVIN;YUSUFELI;ADANA;146
ARTVIN;YUSUFELI;ADIYAMAN;3
ARTVIN;YUSUFELI;AFYONKARAHISAR;35
ARTVIN;YUSUFELI;AGRI;22
ARTVIN;YUSUFELI;AKSARAY;19
ARTVIN;YUSUFELI;AMASYA;86
ARTVIN;YUSUFELI;ANKARA;3588
ARTVIN;YUSUFELI;ANTALYA;1306
ARTVIN;YUSUFELI;ARDAHAN;78
ARTVIN;YUSUFELI;AYDIN;1024
ARTVIN;YUSUFELI;BALIKESIR;464
ARTVIN;YUSUFELI;BARTIN;17
ARTVIN;YUSUFELI;BATMAN;13
ARTVIN;YUSUFELI;BAYBURT;20
ARTVIN;YUSUFELI;BILECIK;110
ARTVIN;YUSUFELI;BINGOL;4
ARTVIN;YUSUFELI;BITLIS;13
ARTVIN;YUSUFELI;BOLU;22
ARTVIN;YUSUFELI;BURDUR;24
ARTVIN;YUSUFELI;BURSA;11172
ARTVIN;YUSUFELI;CANAKKALE;139
ARTVIN;YUSUFELI;CANKIRI;16
ARTVIN;YUSUFELI;CORUM;35
ARTVIN;YUSUFELI;DENIZLI;155
ARTVIN;YUSUFELI;DIYARBAKIR;22
ARTVIN;YUSUFELI;DUZCE;31
ARTVIN;YUSUFELI;EDIRNE;25
ARTVIN;YUSUFELI;ELAZIG;26
ARTVIN;YUSUFELI;ERZINCAN;131
ARTVIN;YUSUFELI;ERZURUM;1944
ARTVIN;YUSUFELI;ESKISEHIR;1061
ARTVIN;YUSUFELI;GAZIANTEP;69
ARTVIN;YUSUFELI;GIRESUN;54
ARTVIN;YUSUFELI;GUMUSHANE;19
ARTVIN;YUSUFELI;HAKKARI;20
ARTVIN;YUSUFELI;HATAY;72
ARTVIN;YUSUFELI;IGDIR;15
ARTVIN;YUSUFELI;ISPARTA;50
ARTVIN;YUSUFELI;ISTANBUL;10873
ARTVIN;YUSUFELI;IZMIR;3125
ARTVIN;YUSUFELI;KAHRAMANMARAS;20
ARTVIN;YUSUFELI;KARABUK;61
ARTVIN;YUSUFELI;KARAMAN;5
ARTVIN;YUSUFELI;KARS;142
ARTVIN;YUSUFELI;KASTAMONU;39
ARTVIN;YUSUFELI;KAYSERI;49
ARTVIN;YUSUFELI;KIRIKKALE;9
ARTVIN;YUSUFELI;KIRKLARELI;25
ARTVIN;YUSUFELI;KIRSEHIR;15
ARTVIN;YUSUFELI;KOCAELI;1862
ARTVIN;YUSUFELI;KONYA;452
ARTVIN;YUSUFELI;KUTAHYA;77
ARTVIN;YUSUFELI;MALATYA;26
ARTVIN;YUSUFELI;MANISA;110
ARTVIN;YUSUFELI;MARDIN;8
ARTVIN;YUSUFELI;MERSIN;226
ARTVIN;YUSUFELI;MUGLA;226
ARTVIN;YUSUFELI;MUS;13
